Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_28_179,VGND,li1,89.7000,87.0400,0.000321
FILLER_28_153,VGND,li1,76.3600,87.0400,0.000290
FILLER_28_145,VGND,li1,74.0600,87.0400,0.000285
FILLER_28_139,VGND,li1,69.6900,87.0400,0.000273
FILLER_28_122,VGND,li1,61.8700,87.0400,0.000249
FILLER_28_116,VGND,li1,59.3400,87.0400,0.000240
FILLER_28_108,VGND,li1,57.0400,87.0400,0.000228
FILLER_28_29,VGND,li1,19.0900,87.0400,0.000065
FILLER_28_27,VGND,li1,18.1700,87.0400,0.000065
FILLER_28_15,VGND,li1,15.1800,87.0400,0.000065
FILLER_28_3,VGND,li1,9.6600,87.0400,0.000065
FILLER_27_277,VGND,li1,133.6300,87.0400,0.000361
FILLER_27_269,VGND,li1,131.1000,87.0400,0.000361
FILLER_27_257,VGND,li1,124.4300,87.0400,0.000361
FILLER_27_249,VGND,li1,121.9000,87.0400,0.000360
FILLER_27_216,VGND,li1,105.8000,87.0400,0.000344
FILLER_27_182,VGND,li1,89.4700,87.0400,0.000317
FILLER_27_176,VGND,li1,87.8600,87.0400,0.000317
FILLER_27_150,VGND,li1,75.9000,87.0400,0.000290
